DATE,Price,LSTM,ARFIMA,PROPHET,SARIMAX,VARIMAX
22-02-2016,1210.1,,,,,
23-02-2016,1222.6,,,,,
24-02-2016,1239.1,,,,,
25-02-2016,1238.8,,,,,
26-02-2016,1220.7,,,,,
29-02-2016,1234.7,,,,,
01-03-2016,1231.1,,,,,
02-03-2016,1242.1,,,,,
03-03-2016,1258.6,,,,,
04-03-2016,1271.1,,,,,
07-03-2016,1264.5,,,,,
08-03-2016,1263.4,,,,,
09-03-2016,1257.9,,,,,
10-03-2016,1273.3,,,,,
11-03-2016,1259.9,,,,,
14-03-2016,1245.6,,,,,
15-03-2016,1231.5,,,,,
16-03-2016,1230.3,,,,,
17-03-2016,1265.5,,,,,
18-03-2016,1254.8,,,,,
21-03-2016,1244.8,,,,,
22-03-2016,1249.2,,,,,
23-03-2016,1224.6,,,,,
24-03-2016,1222.2,,,,,
28-03-2016,1220.8,,,,,
29-03-2016,1236.4,,,,,
30-03-2016,1228.6,,,,,
31-03-2016,1235.6,,,,,
01-04-2016,1223.5,,,,,
04-04-2016,1219.3,,,,,
05-04-2016,1229.6,,,,,
06-04-2016,1223.8,,,,,
07-04-2016,1237.5,,,,,
08-04-2016,1243.8,,,,,
11-04-2016,1258,,,,,
12-04-2016,1260.9,,,,,
13-04-2016,1248.3,,,,,
14-04-2016,1226.5,,,,,
15-04-2016,1234.6,,,,,
18-04-2016,1235,,,,,
19-04-2016,1254.3,,,,,
20-04-2016,1254.4,,,,,
21-04-2016,1250.3,,,,,
22-04-2016,1230,,,,,
25-04-2016,1240.2,,,,,
26-04-2016,1243.4,,,,,
27-04-2016,1250.4,,,,,
28-04-2016,1267.3,,,,,
29-04-2016,1291.5,,,,,
02-05-2016,1296.9,,,,,
03-05-2016,1292.9,,,,,
04-05-2016,1275.6,,,,,
05-05-2016,1273.5,,,,,
06-05-2016,1295.1,,,,,
09-05-2016,1267.8,,,,,
10-05-2016,1266,,,,,
11-05-2016,1276.8,,,,,
12-05-2016,1272.3,,,,,
13-05-2016,1273.8,,,,,
16-05-2016,1275.4,,,,,
17-05-2016,1278.2,,,,,
18-05-2016,1275.7,,,,,
19-05-2016,1256.1,,,,,
20-05-2016,1254.4,,,,,
23-05-2016,1253.2,,,,,
24-05-2016,1230.7,,,,,
25-05-2016,1225.2,,,,,
26-05-2016,1221.5,,,,,
27-05-2016,1216.7,,,,,
30-05-2016,1217.5,,,,,
31-05-2016,1217.5,,,,,
01-06-2016,1214.7,,,,,
02-06-2016,1212.6,,,,,
03-06-2016,1242.9,,,,,
06-06-2016,1247.4,,,,,
07-06-2016,1247,,,,,
08-06-2016,1262.3,,,,,
09-06-2016,1272.7,,,,,
10-06-2016,1275.9,,,,,
13-06-2016,1286.9,,,,,
14-06-2016,1288.1,,,,,
15-06-2016,1288.3,,,,,
16-06-2016,1298.4,,,,,
17-06-2016,1294.8,,,,,
20-06-2016,1292.1,,,,,
21-06-2016,1272.5,,,,,
22-06-2016,1270,,,,,
23-06-2016,1263.1,,,,,
24-06-2016,1322.4,,,,,
27-06-2016,1324.7,,,,,
28-06-2016,1317.9,,,,,
29-06-2016,1328.6,,,,,
30-06-2016,1322,,,,,
01-07-2016,1340.4,,,,,
04-07-2016,1358.7,,,,,
05-07-2016,1360.6,,,,,
06-07-2016,1369,,,,,
07-07-2016,1364.1,,,,,
08-07-2016,1360.5,,,,,
11-07-2016,1358.9,,,,,
12-07-2016,1337.3,,,,,
13-07-2016,1345.6,,,,,
14-07-2016,1334.1,,,,,
15-07-2016,1329.3,,,,,
18-07-2016,1331.1,,,,,
19-07-2016,1334.2,,,,,
20-07-2016,1321.2,,,,,
21-07-2016,1332.8,,,,,
22-07-2016,1325.3,,,,,
25-07-2016,1321.3,,,,,
26-07-2016,1322.5,,,,,
27-07-2016,1328.6,,,,,
28-07-2016,1337,,,,,
29-07-2016,1353.1,,,,,
01-08-2016,1355.2,,,,,
02-08-2016,1368.2,,,,,
03-08-2016,1360.2,,,,,
04-08-2016,1362.7,,,,,
05-08-2016,1339.5,,,,,
08-08-2016,1336.4,,,,,
09-08-2016,1342.1,,,,,
10-08-2016,1347.4,,,,,
11-08-2016,1345.5,,,,,
12-08-2016,1338.9,,,,,
15-08-2016,1343.2,,,,,
16-08-2016,1352.7,,,,,
17-08-2016,1344.8,,,,,
18-08-2016,1353.2,,,,,
19-08-2016,1342.2,,,,,
22-08-2016,1339.4,,,,,
23-08-2016,1342.1,,,,,
24-08-2016,1326.1,,,,,
25-08-2016,1321.2,,,,,
26-08-2016,1322.6,,,,,
29-08-2016,1323.7,,,,,
30-08-2016,1314.7,,,,,
31-08-2016,1309.6,,,,,
01-09-2016,1315.3,,,,,
02-09-2016,1324.9,,,,,
05-09-2016,1354,,,,,
06-09-2016,1351.8,,,,,
07-09-2016,1346.7,,,,,
08-09-2016,1339.1,,,,,
09-09-2016,1332.1,,,,,
12-09-2016,1323.1,,,,,
13-09-2016,1321.1,,,,,
14-09-2016,1323.5,,,,,
15-09-2016,1315.7,,,,,
16-09-2016,1307.8,,,,,
19-09-2016,1315.5,,,,,
20-09-2016,1315.8,,,,,
21-09-2016,1329.1,,,,,
22-09-2016,1342.5,,,,,
23-09-2016,1339.3,,,,,
26-09-2016,1341.7,,,,,
27-09-2016,1328,,,,,
28-09-2016,1321.4,,,,,
29-09-2016,1326,,,,,
30-09-2016,1317.1,,,,,
03-10-2016,1312.7,,,,,
04-10-2016,1269.7,,,,,
05-10-2016,1268.6,,,,,
06-10-2016,1253,,,,,
07-10-2016,1251.9,,,,,
10-10-2016,1260.4,,,,,
11-10-2016,1255.9,,,,,
12-10-2016,1253.8,,,,,
13-10-2016,1257.6,,,,,
14-10-2016,1255.5,,,,,
17-10-2016,1256.6,,,,,
18-10-2016,1262.9,,,,,
19-10-2016,1269.9,,,,,
20-10-2016,1267.5,,,,,
21-10-2016,1267.7,,,,,
24-10-2016,1263.7,,,,,
25-10-2016,1273.6,,,,,
26-10-2016,1266.6,,,,,
27-10-2016,1269.5,,,,,
28-10-2016,1278.6,,,,,
31-10-2016,1275.1,,,,,
01-11-2016,1290,,,,,
02-11-2016,1310.2,,,,,
03-11-2016,1305.3,,,,,
04-11-2016,1306.5,,,,,
07-11-2016,1281.3,,,,,
08-11-2016,1276.4,,,,,
09-11-2016,1275.4,,,,,
10-11-2016,1267.9,,,,,
11-11-2016,1225.6,,,,,
14-11-2016,1223,,,,,
15-11-2016,1225.9,,,,,
16-11-2016,1225.3,,,,,
17-11-2016,1218.3,,,,,
18-11-2016,1210.1,,,,,
21-11-2016,1211.3,,,,,
22-11-2016,1212.7,,,,,
23-11-2016,1190.8,,,,,
24-11-2016,1178.4,,,,,
25-11-2016,1179.6,,,,,
28-11-2016,1192.3,,,,,
29-11-2016,1190.8,,,,,
30-11-2016,1173.9,,,,,
01-12-2016,1169.4,,,,,
02-12-2016,1177.8,,,,,
05-12-2016,1176.5,,,,,
06-12-2016,1170.1,,,,,
07-12-2016,1177.5,,,,,
08-12-2016,1172.4,,,,,
09-12-2016,1161.9,,,,,
12-12-2016,1165.8,,,,,
13-12-2016,1159,,,,,
14-12-2016,1163.7,,,,,
15-12-2016,1129.8,,,,,
16-12-2016,1137.4,,,,,
19-12-2016,1142.7,,,,,
20-12-2016,1133.6,,,,,
21-12-2016,1133.2,,,,,
22-12-2016,1130.7,,,,,
23-12-2016,1133.6,,,,,
27-12-2016,1138.8,,,,,
28-12-2016,1140.9,,,,,
29-12-2016,1160.7,,,,,
30-12-2016,1152.9,,,,,
03-01-2017,1163.2,,,,,
04-01-2017,1166.5,,,,,
05-01-2017,1182.6,,,,,
06-01-2017,1174.8,,,,,
09-01-2017,1186.3,,,,,
10-01-2017,1186.9,,,,,
11-01-2017,1198,,,,,
12-01-2017,1201.2,,,,,
13-01-2017,1197.5,,,,,
16-01-2017,1212.9,,,,,
17-01-2017,1214.3,,,,,
18-01-2017,1213.5,,,,,
19-01-2017,1202.7,,,,,
20-01-2017,1206,,,,,
23-01-2017,1216.6,,,,,
24-01-2017,1211.7,,,,,
25-01-2017,1199,,,,,
26-01-2017,1191,,,,,
27-01-2017,1189.8,,,,,
30-01-2017,1196,,,,,
31-01-2017,1211.4,,,,,
01-02-2017,1208.3,,,,,
02-02-2017,1219.4,,,,,
03-02-2017,1220.8,,,,,
06-02-2017,1232.1,,,,,
07-02-2017,1236.1,,,,,
08-02-2017,1239.5,,,,,
09-02-2017,1236.8,,,,,
10-02-2017,1235.9,,,,,
13-02-2017,1225.8,,,,,
14-02-2017,1225.4,,,,,
15-02-2017,1233.1,,,,,
16-02-2017,1241.6,,,,,
17-02-2017,1239.1,,,,,
20-02-2017,1238.9,,,,,
21-02-2017,1238.9,,,,,
22-02-2017,1233.3,,,,,
23-02-2017,1251.4,,,,,
24-02-2017,1258.3,,,,,
27-02-2017,1260.4,,,,,
28-02-2017,1255.4,,,,,
01-03-2017,1251.6,,,,,
02-03-2017,1234.4,,,,,
03-03-2017,1228.1,,,,,
06-03-2017,1227.1,,,,,
07-03-2017,1217.7,,,,,
08-03-2017,1211,,,,,
09-03-2017,1204.8,,,,,
10-03-2017,1203,,,,,
13-03-2017,1204.7,,,,,
14-03-2017,1204.2,,,,,
15-03-2017,1202.3,,,,,
16-03-2017,1228.6,,,,,
17-03-2017,1231.7,,,,,
20-03-2017,1235.6,,,,,
21-03-2017,1248,,,,,
22-03-2017,1251.2,,,,,
23-03-2017,1248.6,,,,,
24-03-2017,1250.1,,,,,
27-03-2017,1257.3,,,,,
28-03-2017,1257.2,,,,,
29-03-2017,1255.3,,,,,
30-03-2017,1248,,,,,
31-03-2017,1251.2,,,,,
03-04-2017,1254,,,,,
04-04-2017,1258.4,,,,,
05-04-2017,1248.5,,,,,
06-04-2017,1253.3,,,,,
07-04-2017,1257.3,,,,,
10-04-2017,1253.9,,,,,
11-04-2017,1274.2,,,,,
12-04-2017,1278.1,,,,,
13-04-2017,1288.5,,,,,
17-04-2017,1291.9,,,,,
18-04-2017,1294.1,,,,,
19-04-2017,1283.4,,,,,
20-04-2017,1283.8,,,,,
21-04-2017,1289.1,,,,,
24-04-2017,1277.5,,,,,
25-04-2017,1267.2,,,,,
26-04-2017,1264.2,,,,,
27-04-2017,1267.6,,,,,
28-04-2017,1270,,,,,
01-05-2017,1257.2,,,,,
02-05-2017,1258.7,,,,,
03-05-2017,1250.2,,,,,
04-05-2017,1230.2,,,,,
05-05-2017,1228.5,,,,,
08-05-2017,1228.7,,,,,
09-05-2017,1217.7,,,,,
10-05-2017,1220.5,,,,,
11-05-2017,1225.8,,,,,
12-05-2017,1229.3,,,,,
15-05-2017,1231.6,,,,,
16-05-2017,1238,,,,,
17-05-2017,1260.4,,,,,
18-05-2017,1254.5,,,,,
19-05-2017,1255.2,,,,,
22-05-2017,1263,,,,,
23-05-2017,1257.1,,,,,
24-05-2017,1254.7,,,,,
25-05-2017,1258,,,,,
26-05-2017,1269.7,,,,,
29-05-2017,1265.7,,,,,
30-05-2017,1265.7,,,,,
31-05-2017,1275.4,,,,,
01-06-2017,1270.1,,,,,
02-06-2017,1280.2,,,,,
05-06-2017,1282.7,,,,,
06-06-2017,1297.5,,,,,
07-06-2017,1293.2,,,,,
08-06-2017,1279.5,,,,,
09-06-2017,1271.4,,,,,
12-06-2017,1268.9,,,,,
13-06-2017,1268.6,,,,,
14-06-2017,1275.9,,,,,
15-06-2017,1254.6,,,,,
16-06-2017,1256.5,,,,,
19-06-2017,1246.7,,,,,
20-06-2017,1243.5,,,,,
21-06-2017,1245.8,,,,,
22-06-2017,1249.4,,,,,
23-06-2017,1256.4,,,,,
26-06-2017,1246.4,,,,,
27-06-2017,1246.9,,,,,
28-06-2017,1249.1,,,,,
29-06-2017,1247.6,,,,,
30-06-2017,1244.1,,,,,
03-07-2017,1221,,,,,
04-07-2017,1221.7,,,,,
05-07-2017,1223.4,,,,,
06-07-2017,1225,,,,,
07-07-2017,1211.4,,,,,
10-07-2017,1214.9,,,,,
11-07-2017,1216.4,,,,,
12-07-2017,1220.8,,,,,
13-07-2017,1218.9,,,,,
14-07-2017,1229.1,,,,,
17-07-2017,1235.3,,,,,
18-07-2017,1243.4,,,,,
19-07-2017,1243.4,,,,,
20-07-2017,1246.8,,,,,
21-07-2017,1256,,,,,
24-07-2017,1255.6,,,,,
25-07-2017,1253.5,,,,,
26-07-2017,1250.8,,,,,
27-07-2017,1261.5,,,,,
28-07-2017,1271.9,,,,,
31-07-2017,1270.1,,,,,
01-08-2017,1276.1,,,,,
02-08-2017,1275.1,,,,,
03-08-2017,1271.1,,,,,
04-08-2017,1261.3,,,,,
07-08-2017,1261.4,,,,,
08-08-2017,1259.3,,,,,
09-08-2017,1276,,,,,
10-08-2017,1286.7,,,,,
11-08-2017,1290.7,,,,,
14-08-2017,1287,,,,,
15-08-2017,1276.3,,,,,
16-08-2017,1279.5,,,,,
17-08-2017,1289.1,,,,,
18-08-2017,1288.3,,,,,
21-08-2017,1293.3,,,,,
22-08-2017,1287.6,,,,,
23-08-2017,1291.3,,,,,
24-08-2017,1288.6,,,,,
25-08-2017,1294.5,,,,,
28-08-2017,1311.8,,,,,
29-08-2017,1315.3,,,,,
30-08-2017,1312.3,,,,,
31-08-2017,1320.4,,,,,
01-09-2017,1328.5,,,,,
04-09-2017,1344.5,,,,,
05-09-2017,1342.6,,,,,
06-09-2017,1337.1,,,,,
07-09-2017,1348.4,,,,,
08-09-2017,1349.1,,,,,
11-09-2017,1333.2,,,,,
12-09-2017,1330.5,,,,,
13-09-2017,1325.6,,,,,
14-09-2017,1326.9,,,,,
15-09-2017,1322.9,,,,,
18-09-2017,1308.3,,,,,
19-09-2017,1308.2,,,,,
20-09-2017,1314,,,,,
21-09-2017,1292.2,,,,,
22-09-2017,1294.9,,,,,
25-09-2017,1308.8,,,,,
26-09-2017,1299.5,,,,,
27-09-2017,1285.8,,,,,
28-09-2017,1288.7,,,,,
29-09-2017,1284.8,,,,,
02-10-2017,1275.8,,,,,
03-10-2017,1274.6,,,,,
04-10-2017,1276.8,,,,,
05-10-2017,1273.2,,,,,
06-10-2017,1274.9,,,,,
09-10-2017,1285,,,,,
10-10-2017,1293.8,,,,,
11-10-2017,1288.9,,,,,
12-10-2017,1296.5,,,,,
13-10-2017,1304.6,,,,,
16-10-2017,1303,,,,,
17-10-2017,1286.2,,,,,
18-10-2017,1283,,,,,
19-10-2017,1290,,,,,
20-10-2017,1280.5,,,,,
23-10-2017,1280.9,,,,,
24-10-2017,1278.3,,,,,
25-10-2017,1279,,,,,
26-10-2017,1269.6,,,,,
27-10-2017,1271.8,,,,,
30-10-2017,1279.8,,,,,
31-10-2017,1272.4,,,,,
01-11-2017,1279.2,,,,,
02-11-2017,1279.8,,,,,
03-11-2017,1270.8,,,,,
06-11-2017,1283.3,,,,,
07-11-2017,1277.5,,,,,
08-11-2017,1285.4,,,,,
09-11-2017,1289.2,,,,,
10-11-2017,1275.9,,,,,
13-11-2017,1280.6,,,,,
14-11-2017,1284.6,,,,,
15-11-2017,1279.4,,,,,
16-11-2017,1279.9,,,,,
17-11-2017,1298.2,,,,,
20-11-2017,1277.1,,,,,
21-11-2017,1283.5,,,,,
22-11-2017,1294.1,,,,,
23-11-2017,1287.3,,,,,
24-11-2017,1289.2,,,,,
27-11-2017,1296.2,,,,,
28-11-2017,1296.6,,,,,
29-11-2017,1286.2,,,,,
30-11-2017,1276.7,,,,,
01-12-2017,1282.3,,,,,
04-12-2017,1277.7,,,,,
05-12-2017,1264.9,,,,,
06-12-2017,1266.1,,,,,
07-12-2017,1253.1,,,,,
08-12-2017,1248.4,,,,,
11-12-2017,1246.9,,,,,
12-12-2017,1241.7,,,,,
13-12-2017,1248.6,,,,,
14-12-2017,1257.1,,,,,
15-12-2017,1257.5,,,,,
18-12-2017,1265.5,,,,,
19-12-2017,1264.2,,,,,
20-12-2017,1269.6,,,,,
21-12-2017,1270.6,,,,,
22-12-2017,1278.8,,,,,
26-12-2017,1287.5,,,,,
27-12-2017,1291.4,,,,,
28-12-2017,1299.5,,,,,
29-12-2017,1311.4,,,,,
02-01-2018,1318.3,,,,,
03-01-2018,1320.8,,,,,
04-01-2018,1323.9,,,,,
05-01-2018,1324.5,,,,,
08-01-2018,1322.7,,,,,
09-01-2018,1315.9,,,,,
10-01-2018,1321.6,,,,,
11-01-2018,1324.7,,,,,
12-01-2018,1337.2,,,,,
15-01-2018,1337.1,,,,,
16-01-2018,1339.3,,,,,
17-01-2018,1341.4,,,,,
18-01-2018,1329.5,,,,,
19-01-2018,1335.3,,,,,
22-01-2018,1334.3,,,,,
23-01-2018,1339,,,,,
24-01-2018,1358.7,,,,,
25-01-2018,1365.2,,,,,
26-01-2018,1354.4,,,,,
29-01-2018,1342.2,,,,,
30-01-2018,1340,,,,,
31-01-2018,1343.1,,,,,
01-02-2018,1347.9,,,,,
02-02-2018,1337.3,,,,,
05-02-2018,1336.5,,,,,
06-02-2018,1329.5,,,,,
07-02-2018,1314.6,,,,,
08-02-2018,1319,,,,,
09-02-2018,1315.7,,,,,
12-02-2018,1326.4,,,,,
13-02-2018,1330.4,,,,,
14-02-2018,1358,,,,,
15-02-2018,1355.3,,,,,
16-02-2018,1356.2,,,,,
19-02-2018,1331.2,,,,,
20-02-2018,1331.2,,,,,
21-02-2018,1332.1,,,,,
22-02-2018,1332.7,,,,,
23-02-2018,1330.3,,,,,
26-02-2018,1332.8,,,,,
27-02-2018,1321.4,,,,,
28-02-2018,1320.6,,,,,
01-03-2018,1307.9,,,,,
02-03-2018,1325.9,,,,,
05-03-2018,1322.6,,,,,
06-03-2018,1337.9,,,,,
07-03-2018,1330.3,,,,,
08-03-2018,1324.4,,,,,
09-03-2018,1326.7,,,,,
12-03-2018,1323.5,,,,,
13-03-2018,1329.8,,,,,
14-03-2018,1328.2,,,,,
15-03-2018,1320.4,,,,,
16-03-2018,1314.8,,,,,
19-03-2018,1320.3,,,,,
20-03-2018,1314.5,,,,,
21-03-2018,1324,,,,,
22-03-2018,1329.8,,,,,
23-03-2018,1352.4,,,,,
26-03-2018,1357.6,,,,,
27-03-2018,1344.7,,,,,
28-03-2018,1330,,,,,
29-03-2018,1327.3,,,,,
02-04-2018,1346.9,,,,,
03-04-2018,1337.3,,,,,
04-04-2018,1340.2,,,,,
05-04-2018,1328.5,,,,,
06-04-2018,1336.1,,,,,
09-04-2018,1340.1,,,,,
10-04-2018,1345.9,,,,,
11-04-2018,1360,,,,,
12-04-2018,1341.9,,,,,
13-04-2018,1347.9,,,,,
16-04-2018,1350.7,,,,,
17-04-2018,1349.5,,,,,
18-04-2018,1353.5,,,,,
19-04-2018,1348.8,,,,,
20-04-2018,1338.3,,,,,
23-04-2018,1324,,,,,
24-04-2018,1333,,,,,
25-04-2018,1322.8,,,,,
26-04-2018,1317.9,,,,,
27-04-2018,1326.5,,,,,
30-04-2018,1322.3,,,,,
01-05-2018,1309.9,,,,,
02-05-2018,1308.6,,,,,
03-05-2018,1315.7,,,,,
04-05-2018,1317.7,,,,,
07-05-2018,1317.2,,,,,
08-05-2018,1316.8,,,,,
09-05-2018,1316.1,,,,,
10-05-2018,1325.3,,,,,
11-05-2018,1323.8,,,,,
14-05-2018,1321.2,,,,,
15-05-2018,1293.4,,,,,
16-05-2018,1294.5,,,,,
17-05-2018,1292.4,,,,,
18-05-2018,1294.1,,,,,
21-05-2018,1293.5,,,,,
22-05-2018,1294.6,,,,,
23-05-2018,1292.2,,,,,
24-05-2018,1307.3,,,,,
25-05-2018,1306.4,,,,,
28-05-2018,1299,,,,,
29-05-2018,1301.6,,,,,
30-05-2018,1306.5,,,,,
31-05-2018,1304.7,,,,,
01-06-2018,1299.3,,,,,
04-06-2018,1297.3,,,,,
05-06-2018,1302.2,,,,,
06-06-2018,1301.4,,,,,
07-06-2018,1303,,,,,
08-06-2018,1302.7,,,,,
11-06-2018,1303.2,,,,,
12-06-2018,1299.4,,,,,
13-06-2018,1301.3,,,,,
14-06-2018,1308.3,,,,,
15-06-2018,1278.5,,,,,
18-06-2018,1280.1,,,,,
19-06-2018,1278.6,,,,,
20-06-2018,1274.5,,,,,
21-06-2018,1270.5,,,,,
22-06-2018,1270.7,,,,,
25-06-2018,1268.9,,,,,
26-06-2018,1259.9,,,,,
27-06-2018,1256.1,,,,,
28-06-2018,1253.8,,,,,
29-06-2018,1257.3,,,,,
02-07-2018,1244.6,,,,,
03-07-2018,1256.4,,,,,
04-07-2018,1258.8,,,,,
05-07-2018,1261.7,,,,,
06-07-2018,1258.9,,,,,
09-07-2018,1262.8,,,,,
10-07-2018,1258.7,,,,,
11-07-2018,1247.4,,,,,
12-07-2018,1249.1,,,,,
13-07-2018,1243.8,,,,,
16-07-2018,1242.2,,,,,
17-07-2018,1229.9,,,,,
18-07-2018,1230.5,,,,,
19-07-2018,1226.5,,,,,
20-07-2018,1233.6,,,,,
23-07-2018,1228,,,,,
24-07-2018,1228.2,,,,,
25-07-2018,1234.5,,,,,
26-07-2018,1228.6,,,,,
27-07-2018,1226.5,,,,,
30-07-2018,1226.4,,,,,
31-07-2018,1228.5,,,,,
01-08-2018,1222.4,,,,,
02-08-2018,1214.9,,,,,
03-08-2018,1218.1,,,,,
06-08-2018,1212.6,,,,,
07-08-2018,1213.3,,,,,
08-08-2018,1216.2,,,,,
09-08-2018,1215.1,,,,,
10-08-2018,1214.2,,,,,
13-08-2018,1194.2,,,,,
14-08-2018,1196.1,,,,,
15-08-2018,1180.5,,,,,
16-08-2018,1179.6,,,,,
17-08-2018,1179.8,,,,,
20-08-2018,1190.2,,,,,
21-08-2018,1195.5,,,,,
22-08-2018,1198.7,,,,,
23-08-2018,1189.3,,,,,
24-08-2018,1208.6,,,,,
27-08-2018,1211.2,,,,,
28-08-2018,1209.5,,,,,
29-08-2018,1206.5,,,,,
30-08-2018,1202.5,,,,,
31-08-2018,1204.1,,,,,
03-09-2018,1199.1,,,,,
04-09-2018,1196.6,,,,,
05-09-2018,1198.8,,,,,
06-09-2018,1201.7,,,,,
07-09-2018,1197.8,,,,,
10-09-2018,1197.2,,,,,
11-09-2018,1199.5,,,,,
12-09-2018,1208.2,,,,,
13-09-2018,1205.5,,,,,
14-09-2018,1198.6,,,,,
17-09-2018,1203.4,,,,,
18-09-2018,1200.7,,,,,
19-09-2018,1206.1,,,,,
20-09-2018,1208.9,,,,,
21-09-2018,1198.6,,,,,
24-09-2018,1201.7,,,,,
25-09-2018,1202.5,,,,,
26-09-2018,1196.9,,,,,
27-09-2018,1187.4,,,,,
28-09-2018,1196.2,,,,,
01-10-2018,1191.7,,,,,
02-10-2018,1207,,,,,
03-10-2018,1202.9,,,,,
04-10-2018,1201.6,,,,,
05-10-2018,1205.6,,,,,
08-10-2018,1188.6,,,,,
09-10-2018,1191.5,,,,,
10-10-2018,1193.4,,,,,
11-10-2018,1227.6,,,,,
12-10-2018,1222,,,,,
15-10-2018,1230.3,,,,,
16-10-2018,1231,,,,,
17-10-2018,1227.4,,,,,
18-10-2018,1230.1,,,,,
19-10-2018,1228.7,,,,,
22-10-2018,1224.6,,,,,
23-10-2018,1236.8,,,,,
24-10-2018,1231.1,,,,,
25-10-2018,1232.4,,,,,
26-10-2018,1235.8,,,,,
29-10-2018,1227.6,,,,,
30-10-2018,1228.3,,,,,
31-10-2018,1218,,,,,
01-11-2018,1241.5,,,,,
02-11-2018,1237,,,,,
05-11-2018,1236.2,,,,,
06-11-2018,1230.5,,,,,
07-11-2018,1233.1,,,,,
08-11-2018,1229.3,,,,,
09-11-2018,1212.6,,,,,
12-11-2018,1207.3,,,,,
13-11-2018,1205.1,,,,,
14-11-2018,1213.8,,,,,
15-11-2018,1218.6,,,,,
16-11-2018,1226.4,,,,,
19-11-2018,1228.6,,,,,
20-11-2018,1224.4,,,,,
21-11-2018,1231.2,,,,,
22-11-2018,1223.2,,,,,
23-11-2018,1226.6,,,,,
26-11-2018,1226.1,,,,,
27-11-2018,1217.1,,,,,
28-11-2018,1227.2,,,,,
29-11-2018,1230.4,,,,,
30-11-2018,1226,,,,,
03-12-2018,1239.6,,,,,
04-12-2018,1246.6,,,,,
05-12-2018,1242.6,,,,,
06-12-2018,1243.6,,,,,
07-12-2018,1252.6,,,,,
10-12-2018,1249.4,,,,,
11-12-2018,1247.2,,,,,
12-12-2018,1250,,,,,
13-12-2018,1247.4,,,,,
14-12-2018,1241.4,,,,,
17-12-2018,1251.8,,,,,
18-12-2018,1253.6,,,,,
19-12-2018,1256.4,,,,,
20-12-2018,1267.9,,,,,
21-12-2018,1258.1,,,,,
24-12-2018,1271.8,,,,,
26-12-2018,1273,,,,,
27-12-2018,1281.1,,,,,
28-12-2018,1286.1,,,,,
31-12-2018,1284.5,,,,,
02-01-2019,1287.3,,,,,
03-01-2019,1298.4,,,,,
04-01-2019,1289.2,,,,,
07-01-2019,1293.3,,,,,
08-01-2019,1289.3,,,,,
09-01-2019,1295.4,,,,,
10-01-2019,1290.8,,,,,
11-01-2019,1292.9,,,,,
14-01-2019,1294.7,,,,,
15-01-2019,1291.4,,,,,
16-01-2019,1296.6,,,,,
17-01-2019,1295.2,,,,,
18-01-2019,1284.8,,,,,
21-01-2019,1283.4,,,,,
22-01-2019,1285.8,,,,,
23-01-2019,1286.8,,,,,
24-01-2019,1282.3,,,,,
25-01-2019,1300.7,,,,,
28-01-2019,1305.9,,,,,
29-01-2019,1312.1,,,,,
30-01-2019,1315.5,,,,,
31-01-2019,1325.2,,,,,
01-02-2019,1322.1,,,,,
04-02-2019,1319.3,,,,,
05-02-2019,1319.2,,,,,
06-02-2019,1314.4,,,,,
07-02-2019,1314.2,,,,,
08-02-2019,1318.5,,,,,
11-02-2019,1311.9,,,,,
12-02-2019,1314,,,,,
13-02-2019,1315.1,,,,,
14-02-2019,1313.9,,,,,
15-02-2019,1322.1,,,,,
18-02-2019,1344.8,,,,,
19-02-2019,1344.8,,,,,
20-02-2019,1347.9,,,,,
21-02-2019,1327.8,,,,,
22-02-2019,1332.8,,,,,
25-02-2019,1329.5,,,,,
26-02-2019,1328.5,,,,,
27-02-2019,1325,,,,,
28-02-2019,1319.4,,,,,
01-03-2019,1302.5,,,,,
04-03-2019,1290.5,,,,,
05-03-2019,1287.8,,,,,
06-03-2019,1290.8,,,,,
07-03-2019,1289.4,,,,,
08-03-2019,1302.7,,,,,
11-03-2019,1294.3,,,,,
12-03-2019,1301.2,,,,,
13-03-2019,1312.5,,,,,
14-03-2019,1298.5,,,,,
15-03-2019,1305.8,,,,,
18-03-2019,1304.6,,,,,
19-03-2019,1309.6,,,,,
20-03-2019,1304.7,,,,,
21-03-2019,1310.6,,,,,
22-03-2019,1315.4,,,,,
25-03-2019,1325.4,,,,,
26-03-2019,1318.3,,,,,
27-03-2019,1313.9,,,,,
28-03-2019,1295.3,,,,,
29-03-2019,1298.5,,,,,
01-04-2019,1294.2,,,,,
02-04-2019,1295.4,,,,,
03-04-2019,1295.3,,,,,
04-04-2019,1294.3,,,,,
05-04-2019,1295.6,,,,,
08-04-2019,1301.9,,,,,
09-04-2019,1308.3,,,,,
10-04-2019,1313.9,,,,,
11-04-2019,1293.3,,,,,
12-04-2019,1295.2,,,,,
15-04-2019,1291.3,,,,,
16-04-2019,1277.2,,,,,
17-04-2019,1276.8,,,,,
18-04-2019,1276,,,,,
22-04-2019,1277.6,,,,,
23-04-2019,1273.2,,,,,
24-04-2019,1279.4,,,,,
25-04-2019,1279.7,,,,,
26-04-2019,1288.8,,,,,
29-04-2019,1284.5,,,,,
30-04-2019,1288.6,,,,,
01-05-2019,1287.2,,,,,
02-05-2019,1275,,,,,
03-05-2019,1284.3,,,,,
06-05-2019,1286.9,,,,,
07-05-2019,1288.6,,,,,
08-05-2019,1284.4,,,,,
